Purpose,EntryPeriod,ReturnPeriod,Percent
5,14,23,0.00170426
5,14,24,0.008875354
5,14,25,0.00202229
5,14,26,0.000749637
5,14,27,0
5,14,28,0.00108846
5,14,29,0
5,14,30,0.000159613
5,14,31,0
5,14,32,0
5,14,33,0
5,14,34,0
5,14,35,0
5,14,36,0
5,14,37,0
5,14,38,0
5,14,39,0
5,14,40,0
5,14,41,0
5,14,42,0
5,14,43,0
5,14,44,0
5,14,45,0
5,14,46,0
5,14,47,0
5,14,48,0
5,15,1,0
5,15,2,0
5,15,3,0
5,15,4,0
5,15,5,0
5,15,6,0
5,15,7,0
5,15,8,0
5,15,9,0
5,15,10,0
5,15,11,0
5,15,12,0
5,15,13,0
5,15,14,0
5,15,15,0
5,15,16,0.007692788
5,15,17,0.009222707
5,15,18,0.014305283
5,15,19,0.015599212
5,15,20,0.007043351
5,15,21,0.002924849
5,15,22,0.002958912
5,15,23,0.001500072
5,15,24,0.002303954
5,15,25,0.000789171
5,15,26,0.002942752
5,15,27,0.000543788
5,15,28,0
5,15,29,0.001837563
5,15,30,0.000640016
5,15,31,0
5,15,32,0
5,15,33,0
5,15,34,0.000113357
5,15,35,0.001746861
5,15,36,0
5,15,37,0
5,15,38,0
5,15,39,0
5,15,40,0
5,15,41,0
5,15,42,0
5,15,43,0
5,15,44,0
5,15,45,0
5,15,46,0
5,15,47,0
5,15,48,0
5,16,1,0
5,16,2,0
5,16,3,0
5,16,4,0
5,16,5,0
5,16,6,0
5,16,7,0
5,16,8,0
5,16,9,0
5,16,10,0
5,16,11,0
5,16,12,0
5,16,13,0
5,16,14,0
5,16,15,0
5,16,16,0.001083419
5,16,17,0.005393535
5,16,18,0.014418406
5,16,19,0.007237617
5,16,20,0.002898794
5,16,21,0.004546788
5,16,22,0.002164564
5,16,23,0.010023582
5,16,24,0.004257138
5,16,25,0.001710873
5,16,26,0
5,16,27,0.001822636
5,16,28,0.001137428
5,16,29,0
5,16,30,0
5,16,31,0.000558422
5,16,32,0
5,16,33,0
5,16,34,0
5,16,35,0
5,16,36,0.000289259
5,16,37,0
5,16,38,0
5,16,39,0
5,16,40,0
5,16,41,0
5,16,42,0
5,16,43,0
5,16,44,0
5,16,45,0
5,16,46,0
5,16,47,0
5,16,48,0
5,17,1,0
5,17,2,0
5,17,3,0
5,17,4,0
5,17,5,0
5,17,6,0
5,17,7,0
5,17,8,0
5,17,9,0
5,17,10,0
5,17,11,0
5,17,12,0
5,17,13,0
5,17,14,0
5,17,15,0
5,17,16,0
5,17,17,0.001175148
5,17,18,0.003617124
5,17,19,0.007246128
5,17,20,0.007790183
5,17,21,0.002500964
5,17,22,0.004178915
5,17,23,0.005850623
5,17,24,0.003778773
5,17,25,0.000684242
5,17,26,0.000831589
5,17,27,0.000938578
5,17,28,0.002148506
5,17,29,0.000458977
5,17,30,0
5,17,31,0
5,17,32,0
5,17,33,0.000639955
5,17,34,0.000443336
5,17,35,0
5,17,36,0
5,17,37,0
5,17,38,0
5,17,39,0
5,17,40,0
5,17,41,0
5,17,42,0
5,17,43,0
5,17,44,0
5,17,45,0
5,17,46,0
5,17,47,0
5,17,48,0
5,18,1,0
5,18,2,0
5,18,3,0
5,18,4,0
5,18,5,0
5,18,6,0
5,18,7,0
5,18,8,0
5,18,9,0
5,18,10,0
5,18,11,0
5,18,12,0
5,18,13,0
5,18,14,0
5,18,15,0
5,18,16,0
5,18,17,0
5,18,18,0.002335831
5,18,19,0.001375415
5,18,20,0.001836689
5,18,21,0.001825406
5,18,22,0.006701636
5,18,23,0.00898629
5,18,24,0.000522888
5,18,25,0.001297151
5,18,26,0.00089007
5,18,27,0.000768983
5,18,28,0.003972612
5,18,29,0.001075878
5,18,30,0
5,18,31,0.001306654
5,18,32,0.00130941
5,18,33,0
5,18,34,0
5,18,35,0
5,18,36,0
5,18,37,0
5,18,38,0
5,18,39,0
5,18,40,0
5,18,41,0
5,18,42,0
5,18,43,0
5,18,44,0
5,18,45,0
5,18,46,0
5,18,47,0
5,18,48,0
5,19,1,0
5,19,2,0
5,19,3,0
5,19,4,0
5,19,5,0
5,19,6,0
5,19,7,0
5,19,8,0
5,19,9,0
5,19,10,0
5,19,11,0
5,19,12,0
5,19,13,0
5,19,14,0
5,19,15,0
5,19,16,0
5,19,17,0
5,19,18,0
5,19,19,0.000658555
5,19,20,0.003527997
5,19,21,0.011717282
5,19,22,0.001906728
5,19,23,0.007813769
5,19,24,0.001817256
5,19,25,0.006407952
5,19,26,0.003433421
5,19,27,0.000823299
5,19,28,0.001601175
5,19,29,0
5,19,30,0.001213429
5,19,31,0
5,19,32,0
5,19,33,0
5,19,34,0
5,19,35,0
5,19,36,0
5,19,37,0
5,19,38,0
5,19,39,0
5,19,40,0
5,19,41,0
5,19,42,0
5,19,43,0
5,19,44,0
5,19,45,0
5,19,46,0
5,19,47,0
5,19,48,0
5,20,1,0
5,20,2,0
5,20,3,0
5,20,4,0
5,20,5,0
5,20,6,0
5,20,7,0
5,20,8,0
5,20,9,0
5,20,10,0
5,20,11,0
5,20,12,0
5,20,13,0
5,20,14,0
5,20,15,0
5,20,16,0
5,20,17,0
5,20,18,0
5,20,19,0
5,20,20,0.001145442
5,20,21,0.001403185
5,20,22,0.002613526
5,20,23,0.002278347
5,20,24,0.002944815
5,20,25,0.000981716
5,20,26,0.002619735
5,20,27,0.00153983
5,20,28,0.000501219
5,20,29,0.00034524
5,20,30,0
5,20,31,0.001079729
5,20,32,0.001314956
5,20,33,0
5,20,34,0
5,20,35,0
5,20,36,0
5,20,37,0
5,20,38,0
5,20,39,0
5,20,40,0
5,20,41,0
5,20,42,0
5,20,43,0
5,20,44,0
5,20,45,0
5,20,46,0
5,20,47,0
5,20,48,0
5,21,1,0
5,21,2,0
5,21,3,0
5,21,4,0
5,21,5,0
5,21,6,0
5,21,7,0
5,21,8,0
5,21,9,0
5,21,10,0
5,21,11,0
5,21,12,0
5,21,13,0
5,21,14,0
5,21,15,0
5,21,16,0
5,21,17,0
5,21,18,0
5,21,19,0
5,21,20,0
5,21,21,0.002426137
5,21,22,0.006541818
5,21,23,0.004673737
5,21,24,0.005382004
5,21,25,0.005243722
5,21,26,0.006627387
5,21,27,0.00548259
5,21,28,0.000973979
5,21,29,0.000408073
5,21,30,0
5,21,31,0
5,21,32,0.000459624
5,21,33,0.001615361
5,21,34,0.000155154
5,21,35,0
5,21,36,0
5,21,37,0
5,21,38,0
5,21,39,0
5,21,40,0
5,21,41,0
5,21,42,0.000357923
5,21,43,0
5,21,44,0
5,21,45,0
5,21,46,0
5,21,47,0
5,21,48,0
5,22,1,0
5,22,2,0
5,22,3,0
5,22,4,0
5,22,5,0
5,22,6,0
5,22,7,0
5,22,8,0
5,22,9,0
5,22,10,0
5,22,11,0
5,22,12,0
5,22,13,0
5,22,14,0
5,22,15,0
5,22,16,0
5,22,17,0
5,22,18,0
5,22,19,0
5,22,20,0
5,22,21,0
5,22,22,0.000761713
5,22,23,0.001143024
5,22,24,0.002295404
5,22,25,0.003541477
5,22,26,0.008407758
5,22,27,0.006416672
5,22,28,0.000831207
5,22,29,0.000414297
5,22,30,0.001268418
5,22,31,0.000260163
5,22,32,0
5,22,33,0
5,22,34,0.004600605
5,22,35,0
5,22,36,0.000227423
5,22,37,0
5,22,38,0
5,22,39,0
5,22,40,0
5,22,41,0
5,22,42,0
5,22,43,0
5,22,44,0
5,22,45,0
5,22,46,0
5,22,47,0
5,22,48,0
5,23,1,0
5,23,2,0
5,23,3,0
5,23,4,0
5,23,5,0
5,23,6,0
5,23,7,0
5,23,8,0
5,23,9,0
5,23,10,0
5,23,11,0
5,23,12,0
5,23,13,0
5,23,14,0
5,23,15,0
5,23,16,0
5,23,17,0
5,23,18,0
5,23,19,0
5,23,20,0
5,23,21,0
5,23,22,0
5,23,23,0.00343728
5,23,24,0.002173406
5,23,25,0.005179953
5,23,26,0.005225226
5,23,27,0.005145644
5,23,28,0.002176003
5,23,29,0.000777895
5,23,30,0.000255162
5,23,31,0.001276426
5,23,32,0.000672911
5,23,33,0
5,23,34,0.000404521
5,23,35,0.000599013
5,23,36,0
5,23,37,0.000867089
5,23,38,0
5,23,39,0
5,23,40,0
5,23,41,0
5,23,42,0
5,23,43,0
5,23,44,0
5,23,45,0
5,23,46,0
5,23,47,0
5,23,48,0
5,24,1,0
5,24,2,0
5,24,3,0
5,24,4,0
5,24,5,0
5,24,6,0
5,24,7,0
5,24,8,0
5,24,9,0
5,24,10,0
5,24,11,0
5,24,12,0
5,24,13,0
5,24,14,0
5,24,15,0
5,24,16,0
5,24,17,0
5,24,18,0
5,24,19,0
5,24,20,0
5,24,21,0
5,24,22,0
5,24,23,0
5,24,24,0.000735778
5,24,25,0.003660418
5,24,26,0.004947807
5,24,27,0.006173449
5,24,28,0.002603896
5,24,29,0.00082075
5,24,30,0.001255955
5,24,31,0.000569988
5,24,32,0
5,24,33,0.000161074
5,24,34,0
5,24,35,0
5,24,36,0
5,24,37,0
5,24,38,0
5,24,39,0
5,24,40,0
5,24,41,0
5,24,42,0
5,24,43,0
5,24,44,0
5,24,45,0
5,24,46,0
5,24,47,0
5,24,48,0
5,25,1,0
5,25,2,0
5,25,3,0
5,25,4,0
5,25,5,0
5,25,6,0
5,25,7,0
5,25,8,0
5,25,9,0
5,25,10,0
5,25,11,0
5,25,12,0
5,25,13,0
5,25,14,0
5,25,15,0
5,25,16,0
5,25,17,0
5,25,18,0
5,25,19,0
5,25,20,0
5,25,21,0
5,25,22,0
5,25,23,0
5,25,24,0
5,25,25,0.000820091
5,25,26,0.002288748
5,25,27,0.005616558
5,25,28,0.007831599
5,25,29,0.010704872
5,25,30,0.001083701
5,25,31,0.002383853
5,25,32,0.000278243
5,25,33,0.003422331
5,25,34,0.000872506
5,25,35,0.000653992
5,25,36,0
5,25,37,0
5,25,38,0.000726048
5,25,39,0
5,25,40,0
5,25,41,0
5,25,42,0
5,25,43,0
5,25,44,0
5,25,45,0
5,25,46,0
5,25,47,0
5,25,48,0
5,26,1,0
5,26,2,0
5,26,3,0
5,26,4,0
5,26,5,0
5,26,6,0
5,26,7,0
5,26,8,0
5,26,9,0
5,26,10,0
5,26,11,0
5,26,12,0
5,26,13,0
5,26,14,0
5,26,15,0
5,26,16,0
5,26,17,0
5,26,18,0
5,26,19,0
5,26,20,0
5,26,21,0
5,26,22,0
5,26,23,0
5,26,24,0
5,26,25,0
5,26,26,0.000306848
5,26,27,0.005290499
5,26,28,0.007377015
5,26,29,0.000748213
5,26,30,0.004303181
5,26,31,0.001368076
5,26,32,0.00195431
5,26,33,0.000275924
5,26,34,0
5,26,35,0.001657265
5,26,36,0
5,26,37,0
5,26,38,0
5,26,39,0
5,26,40,0
5,26,41,0
5,26,42,0
5,26,43,0
5,26,44,0
5,26,45,0
5,26,46,0
5,26,47,0
5,26,48,0
5,27,1,0
5,27,2,0
5,27,3,0
5,27,4,0
5,27,5,0
5,27,6,0
5,27,7,0
5,27,8,0
5,27,9,0
5,27,10,0
5,27,11,0
5,27,12,0
5,27,13,0
5,27,14,0
5,27,15,0
5,27,16,0
5,27,17,0
5,27,18,0
5,27,19,0
5,27,20,0
5,27,21,0
5,27,22,0
5,27,23,0
5,27,24,0
5,27,25,0
5,27,26,0
5,27,27,0.002553056
5,27,28,0.00491931
5,27,29,0.002896236
5,27,30,0.005825428
5,27,31,0.007014195
5,27,32,0.000542085
5,27,33,0.000924224
5,27,34,0
5,27,35,0.001262811
5,27,36,0
5,27,37,0.000491598
5,27,38,0
5,27,39,0
5,27,40,0
5,27,41,0.000804855
5,27,42,0
5,27,43,0
5,27,44,0
5,27,45,0
5,27,46,0
5,27,47,0
5,27,48,0
5,28,1,0
5,28,2,0
5,28,3,0
5,28,4,0
5,28,5,0
5,28,6,0
5,28,7,0
5,28,8,0
5,28,9,0
5,28,10,0
5,28,11,0
5,28,12,0
5,28,13,0
5,28,14,0
5,28,15,0
5,28,16,0
5,28,17,0
5,28,18,0
5,28,19,0
5,28,20,0
5,28,21,0
5,28,22,0
5,28,23,0
5,28,24,0
5,28,25,0
5,28,26,0
5,28,27,0
5,28,28,0.000369325
5,28,29,0.001200812
5,28,30,0.003274824
5,28,31,0.003534281
5,28,32,0.001184095
5,28,33,0.001624378
5,28,34,0.001033078
5,28,35,0.000318302
5,28,36,0
5,28,37,0.000712493
5,28,38,0
5,28,39,0
5,28,40,0
5,28,41,0
5,28,42,0
5,28,43,0
5,28,44,0
5,28,45,0
5,28,46,0
5,28,47,0
5,28,48,0
5,29,1,0
5,29,2,0
5,29,3,0
5,29,4,0
5,29,5,0
5,29,6,0
5,29,7,0
5,29,8,0
5,29,9,0
5,29,10,0
5,29,11,0
5,29,12,0
5,29,13,0
5,29,14,0
5,29,15,0
5,29,16,0
5,29,17,0
5,29,18,0
5,29,19,0
5,29,20,0
5,29,21,0
5,29,22,0
5,29,23,0
5,29,24,0
5,29,25,0
5,29,26,0
5,29,27,0
5,29,28,0
5,29,29,0.000114987
5,29,30,0.006375989
5,29,31,0.006199865
5,29,32,0.00198816
5,29,33,0.000917963
5,29,34,0
5,29,35,0.001324036
5,29,36,0
5,29,37,0
5,29,38,0
5,29,39,0
5,29,40,0
5,29,41,0
5,29,42,0
5,29,43,0
5,29,44,0
5,29,45,0
5,29,46,0
5,29,47,0
5,29,48,0
5,30,1,0
5,30,2,0
5,30,3,0
5,30,4,0
5,30,5,0
5,30,6,0
5,30,7,0
5,30,8,0
5,30,9,0
5,30,10,0
5,30,11,0
5,30,12,0
5,30,13,0
5,30,14,0
5,30,15,0
5,30,16,0
5,30,17,0
5,30,18,0
5,30,19,0
5,30,20,0
5,30,21,0
5,30,22,0
5,30,23,0
5,30,24,0
5,30,25,0
5,30,26,0
5,30,27,0
5,30,28,0
5,30,29,0
5,30,30,0.002103343
5,30,31,0.009998891
5,30,32,0.006691755
5,30,33,0.00313972
5,30,34,0.004717453
5,30,35,0.004521054
5,30,36,0.000846436
5,30,37,0.002921704
5,30,38,0.001737105
5,30,39,0.00026419
5,30,40,0
5,30,41,0
5,30,42,0
5,30,43,0
5,30,44,0
5,30,45,0
5,30,46,0
5,30,47,0
5,30,48,0
5,31,1,0
5,31,2,0
5,31,3,0
5,31,4,0
5,31,5,0
5,31,6,0
5,31,7,0
5,31,8,0
5,31,9,0
5,31,10,0
5,31,11,0
5,31,12,0
5,31,13,0
5,31,14,0
5,31,15,0
5,31,16,0
5,31,17,0
5,31,18,0
5,31,19,0
5,31,20,0
5,31,21,0
5,31,22,0
5,31,23,0
5,31,24,0
5,31,25,0
5,31,26,0
5,31,27,0
5,31,28,0
5,31,29,0
5,31,30,0
5,31,31,0
5,31,32,0.00158314
5,31,33,0.011623221
5,31,34,0.005462399
5,31,35,0.001525858
5,31,36,0.000436345
5,31,37,0.00356211
5,31,38,0.000697636
5,31,39,0.00108846
5,31,40,0
5,31,41,0
5,31,42,0
5,31,43,0
5,31,44,0
5,31,45,0
5,31,46,0
5,31,47,0
5,31,48,0
5,32,1,0
5,32,2,0
5,32,3,0
5,32,4,0
5,32,5,0
5,32,6,0
5,32,7,0
5,32,8,0
5,32,9,0
5,32,10,0
5,32,11,0
5,32,12,0
5,32,13,0
5,32,14,0
5,32,15,0
5,32,16,0
5,32,17,0
5,32,18,0
5,32,19,0
5,32,20,0
5,32,21,0
5,32,22,0
5,32,23,0
5,32,24,0
5,32,25,0
5,32,26,0
5,32,27,0
5,32,28,0
5,32,29,0
5,32,30,0
5,32,31,0
5,32,32,0.000820091
5,32,33,0.001362235
5,32,34,0.006999551
5,32,35,0.003973435
5,32,36,0.005548125
5,32,37,0
5,32,38,0
5,32,39,0
5,32,40,0
5,32,41,0
5,32,42,0
5,32,43,0
5,32,44,0
5,32,45,0
5,32,46,0
5,32,47,0
5,32,48,0
5,33,1,0
5,33,2,0
5,33,3,0
5,33,4,0
5,33,5,0
5,33,6,0
5,33,7,0
5,33,8,0
5,33,9,0
5,33,10,0
5,33,11,0
5,33,12,0
5,33,13,0
5,33,14,0
5,33,15,0
5,33,16,0
5,33,17,0
5,33,18,0
5,33,19,0
5,33,20,0
5,33,21,0
5,33,22,0
5,33,23,0
5,33,24,0
5,33,25,0
5,33,26,0
5,33,27,0
5,33,28,0
5,33,29,0
5,33,30,0
5,33,31,0
5,33,32,0
5,33,33,0.00051315
5,33,34,0.003548046
5,33,35,0.007778324
5,33,36,0.003278842
5,33,37,0.003326247
5,33,38,0.001985316
5,33,39,0.001324036
5,33,40,0.000196194
5,33,41,0.000458611
5,33,42,0
5,33,43,0
5,33,44,0
5,33,45,0
5,33,46,0
5,33,47,0
5,33,48,0.000641053
5,34,1,0
5,34,2,0
5,34,3,0
5,34,4,0
5,34,5,0
5,34,6,0
5,34,7,0
5,34,8,0
5,34,9,0
5,34,10,0
5,34,11,0
5,34,12,0
5,34,13,0
5,34,14,0
5,34,15,0
5,34,16,0
5,34,17,0
5,34,18,0
5,34,19,0
5,34,20,0
5,34,21,0
5,34,22,0
5,34,23,0
5,34,24,0
5,34,25,0
5,34,26,0
5,34,27,0
5,34,28,0
5,34,29,0
5,34,30,0
5,34,31,0
5,34,32,0
5,34,33,0
5,34,34,0
5,34,35,0.003340448
5,34,36,0.004935751
5,34,37,0.000543705
5,34,38,0.001265489
5,34,39,0.000340893
5,34,40,0
5,34,41,0
5,34,42,0
5,34,43,0
5,34,44,0
5,34,45,0
5,34,46,0
5,34,47,0
5,34,48,0
5,35,1,0
5,35,2,0
5,35,3,0
5,35,4,0
5,35,5,0
5,35,6,0
5,35,7,0
5,35,8,0
5,35,9,0
5,35,10,0
5,35,11,0
5,35,12,0
5,35,13,0
5,35,14,0
5,35,15,0
5,35,16,0
5,35,17,0
5,35,18,0
5,35,19,0
5,35,20,0
5,35,21,0
5,35,22,0
5,35,23,0
5,35,24,0
5,35,25,0
5,35,26,0
5,35,27,0
5,35,28,0
5,35,29,0
5,35,30,0
5,35,31,0
5,35,32,0
5,35,33,0
5,35,34,0
5,35,35,0.00115021
5,35,36,0.003868637
5,35,37,0.003366456
5,35,38,0.002498814
5,35,39,0
5,35,40,0
5,35,41,0
5,35,42,0
5,35,43,0.000912362
5,35,44,0
5,35,45,0
5,35,46,0
5,35,47,0
5,35,48,0
5,36,1,0
5,36,2,0
5,36,3,0
5,36,4,0
5,36,5,0
5,36,6,0
5,36,7,0
5,36,8,0
5,36,9,0
5,36,10,0
5,36,11,0
5,36,12,0
5,36,13,0
5,36,14,0
5,36,15,0
5,36,16,0
5,36,17,0
5,36,18,0
5,36,19,0
5,36,20,0
5,36,21,0
5,36,22,0
5,36,23,0
5,36,24,0
5,36,25,0
5,36,26,0
5,36,27,0
5,36,28,0
5,36,29,0
5,36,30,0
5,36,31,0
5,36,32,0
5,36,33,0
5,36,34,0
5,36,35,0
5,36,36,0
5,36,37,0.000137425
5,36,38,0.006196229
5,36,39,0
5,36,40,0
5,36,41,0
5,36,42,0
5,36,43,0
5,36,44,0
5,36,45,0
5,36,46,0
5,36,47,0
5,36,48,0
5,37,1,0
5,37,2,0
5,37,3,0
5,37,4,0
5,37,5,0
5,37,6,0
5,37,7,0
5,37,8,0
5,37,9,0
5,37,10,0
5,37,11,0
5,37,12,0
5,37,13,0
5,37,14,0
5,37,15,0
5,37,16,0
5,37,17,0
5,37,18,0
5,37,19,0
5,37,20,0
5,37,21,0
5,37,22,0
5,37,23,0
5,37,24,0
5,37,25,0
5,37,26,0
5,37,27,0
5,37,28,0
5,37,29,0
5,37,30,0
5,37,31,0
5,37,32,0
5,37,33,0
5,37,34,0
5,37,35,0
5,37,36,0
5,37,37,0
5,37,38,0.004523316
5,37,39,0
5,37,40,0
5,37,41,0
5,37,42,0
5,37,43,0
5,37,44,0
5,37,45,0
5,37,46,0
5,37,47,0
5,37,48,0
5,38,1,0
5,38,2,0
5,38,3,0
5,38,4,0
5,38,5,0
5,38,6,0
5,38,7,0
5,38,8,0
5,38,9,0
5,38,10,0
5,38,11,0
5,38,12,0
5,38,13,0
5,38,14,0
5,38,15,0
5,38,16,0
5,38,17,0
5,38,18,0
5,38,19,0
5,38,20,0
5,38,21,0
5,38,22,0
5,38,23,0
5,38,24,0
5,38,25,0
5,38,26,0
5,38,27,0
5,38,28,0
5,38,29,0
5,38,30,0
5,38,31,0
5,38,32,0
5,38,33,0
5,38,34,0
5,38,35,0
5,38,36,0
5,38,37,0
5,38,38,0
5,38,39,0
5,38,40,0
5,38,41,0
5,38,42,0
5,38,43,0
5,38,44,0
5,38,45,0
5,38,46,0
5,38,47,0
5,38,48,0
5,39,1,0
5,39,2,0
5,39,3,0
5,39,4,0
5,39,5,0
5,39,6,0
5,39,7,0
5,39,8,0
5,39,9,0
5,39,10,0
5,39,11,0
5,39,12,0
5,39,13,0
5,39,14,0
5,39,15,0
5,39,16,0
5,39,17,0
5,39,18,0
5,39,19,0
5,39,20,0
5,39,21,0
5,39,22,0
5,39,23,0
5,39,24,0
5,39,25,0
5,39,26,0
5,39,27,0
5,39,28,0
5,39,29,0
5,39,30,0
5,39,31,0
5,39,32,0
5,39,33,0
5,39,34,0
5,39,35,0
5,39,36,0
5,39,37,0
5,39,38,0
5,39,39,0
5,39,40,0
5,39,41,0
5,39,42,0.000406788
5,39,43,0
5,39,44,0
5,39,45,0
5,39,46,0
5,39,47,0
5,39,48,0
5,40,1,0
5,40,2,0
5,40,3,0
5,40,4,0
5,40,5,0
5,40,6,0
5,40,7,0
5,40,8,0
5,40,9,0
5,40,10,0
5,40,11,0
5,40,12,0
5,40,13,0
5,40,14,0
5,40,15,0
5,40,16,0
5,40,17,0
5,40,18,0
5,40,19,0
5,40,20,0
5,40,21,0
5,40,22,0
5,40,23,0
5,40,24,0
5,40,25,0
5,40,26,0
5,40,27,0
5,40,28,0
5,40,29,0
5,40,30,0
5,40,31,0
5,40,32,0
5,40,33,0
5,40,34,0
5,40,35,0
5,40,36,0
5,40,37,0
5,40,38,0
5,40,39,0
5,40,40,0
5,40,41,0
5,40,42,0
5,40,43,0.000877596
5,40,44,0
5,40,45,0
5,40,46,0
5,40,47,0
5,40,48,0
5,41,1,0
5,41,2,0
5,41,3,0
5,41,4,0
5,41,5,0
5,41,6,0
5,41,7,0
5,41,8,0
5,41,9,0
5,41,10,0
5,41,11,0
5,41,12,0
5,41,13,0
5,41,14,0
5,41,15,0
5,41,16,0
5,41,17,0
5,41,18,0
5,41,19,0
5,41,20,0
5,41,21,0
5,41,22,0
5,41,23,0
5,41,24,0
5,41,25,0
5,41,26,0
5,41,27,0
5,41,28,0
5,41,29,0
5,41,30,0
5,41,31,0
5,41,32,0
5,41,33,0
5,41,34,0
5,41,35,0
5,41,36,0
5,41,37,0
5,41,38,0
5,41,39,0
5,41,40,0
5,41,41,0
5,41,42,0
5,41,43,0
5,41,44,0
5,41,45,0
5,41,46,0
5,41,47,0
5,41,48,0
5,42,1,0
5,42,2,0
5,42,3,0
5,42,4,0
5,42,5,0
5,42,6,0
5,42,7,0
5,42,8,0
5,42,9,0
5,42,10,0
5,42,11,0
5,42,12,0
5,42,13,0
5,42,14,0
5,42,15,0
5,42,16,0
5,42,17,0
5,42,18,0
5,42,19,0
5,42,20,0
5,42,21,0
5,42,22,0
5,42,23,0
5,42,24,0
5,42,25,0
5,42,26,0
5,42,27,0
5,42,28,0
5,42,29,0
5,42,30,0
5,42,31,0
5,42,32,0
5,42,33,0
5,42,34,0
5,42,35,0
5,42,36,0
5,42,37,0
5,42,38,0
5,42,39,0
5,42,40,0
5,42,41,0
5,42,42,0
5,42,43,0
5,42,44,0
5,42,45,0
5,42,46,0
5,42,47,0
5,42,48,0
5,43,1,0
5,43,2,0
5,43,3,0
5,43,4,0
5,43,5,0
5,43,6,0
5,43,7,0
5,43,8,0
5,43,9,0
5,43,10,0
5,43,11,0
5,43,12,0
5,43,13,0
5,43,14,0
5,43,15,0
5,43,16,0
5,43,17,0
5,43,18,0
5,43,19,0
5,43,20,0
5,43,21,0
5,43,22,0
5,43,23,0
5,43,24,0
5,43,25,0
5,43,26,0
5,43,27,0
5,43,28,0
5,43,29,0
5,43,30,0
5,43,31,0
5,43,32,0
5,43,33,0
5,43,34,0
5,43,35,0
5,43,36,0
5,43,37,0
5,43,38,0
5,43,39,0
5,43,40,0
5,43,41,0
5,43,42,0
5,43,43,0
5,43,44,0
5,43,45,0
5,43,46,0
5,43,47,0
5,43,48,0
5,44,1,0
5,44,2,0
5,44,3,0
5,44,4,0
5,44,5,0
5,44,6,0
5,44,7,0
5,44,8,0
5,44,9,0
5,44,10,0
5,44,11,0
5,44,12,0
5,44,13,0
5,44,14,0
5,44,15,0
5,44,16,0
5,44,17,0
5,44,18,0
5,44,19,0
5,44,20,0
5,44,21,0
5,44,22,0
5,44,23,0
5,44,24,0
5,44,25,0
5,44,26,0
5,44,27,0
5,44,28,0
5,44,29,0
5,44,30,0
5,44,31,0
5,44,32,0
5,44,33,0
5,44,34,0
5,44,35,0
5,44,36,0
5,44,37,0
5,44,38,0
5,44,39,0
5,44,40,0
5,44,41,0
5,44,42,0
5,44,43,0
5,44,44,0
5,44,45,0
5,44,46,0
5,44,47,0
5,44,48,0
5,45,1,0
5,45,2,0
5,45,3,0
5,45,4,0
5,45,5,0
5,45,6,0
5,45,7,0
5,45,8,0
5,45,9,0
5,45,10,0
5,45,11,0
5,45,12,0
5,45,13,0
5,45,14,0
5,45,15,0
5,45,16,0
5,45,17,0
5,45,18,0
5,45,19,0
5,45,20,0
5,45,21,0
5,45,22,0
5,45,23,0
5,45,24,0
5,45,25,0
5,45,26,0
5,45,27,0
5,45,28,0
5,45,29,0
5,45,30,0
5,45,31,0
5,45,32,0
5,45,33,0
5,45,34,0
5,45,35,0
5,45,36,0
5,45,37,0
5,45,38,0
5,45,39,0
5,45,40,0
5,45,41,0
5,45,42,0
5,45,43,0
5,45,44,0
5,45,45,0
5,45,46,0
5,45,47,0
5,45,48,0
5,46,1,0
5,46,2,0
5,46,3,0
5,46,4,0
5,46,5,0
5,46,6,0
5,46,7,0
5,46,8,0
5,46,9,0
5,46,10,0
5,46,11,0
5,46,12,0
5,46,13,0
5,46,14,0
5,46,15,0
5,46,16,0
5,46,17,0
5,46,18,0
5,46,19,0
5,46,20,0
5,46,21,0
5,46,22,0
5,46,23,0
5,46,24,0
5,46,25,0
5,46,26,0
5,46,27,0
5,46,28,0
5,46,29,0
5,46,30,0
5,46,31,0
5,46,32,0
5,46,33,0
5,46,34,0
5,46,35,0
5,46,36,0
5,46,37,0
5,46,38,0
5,46,39,0
5,46,40,0
5,46,41,0
5,46,42,0
5,46,43,0
5,46,44,0
5,46,45,0
5,46,46,0
5,46,47,0
5,46,48,0
5,47,1,0
5,47,2,0
5,47,3,0
5,47,4,0
5,47,5,0
5,47,6,0
5,47,7,0
5,47,8,0
5,47,9,0
5,47,10,0
5,47,11,0
5,47,12,0
5,47,13,0
5,47,14,0
5,47,15,0
5,47,16,0
5,47,17,0
5,47,18,0
5,47,19,0
5,47,20,0
5,47,21,0
5,47,22,0
5,47,23,0
5,47,24,0
5,47,25,0
5,47,26,0
5,47,27,0
5,47,28,0
5,47,29,0
5,47,30,0
5,47,31,0
5,47,32,0
5,47,33,0
5,47,34,0
5,47,35,0
5,47,36,0
5,47,37,0
5,47,38,0
5,47,39,0
5,47,40,0
5,47,41,0
5,47,42,0
5,47,43,0
5,47,44,0
5,47,45,0
5,47,46,0
5,47,47,0
5,47,48,0
5,48,1,0
5,48,2,0
5,48,3,0
5,48,4,0
5,48,5,0
5,48,6,0
5,48,7,0
5,48,8,0
5,48,9,0
5,48,10,0
5,48,11,0
5,48,12,0
5,48,13,0
5,48,14,0
5,48,15,0
5,48,16,0
5,48,17,0
5,48,18,0
5,48,19,0
5,48,20,0
5,48,21,0
5,48,22,0
